["opt_1","LEFT"]
["opt_2","RIGHT"]
["opt_3","RIGHT"]
("opt_1","TE",1,"opt_1",1,"transmission",3.80761e-13)
(21,3)
187370286250000.0	0.001168526739093191	13.59716737252374
187957653918495.3	0.001212821053633303	14.91942029117377
188548715723270.4	0.001579792820448212	16.09384761805760
189143506624605.7	0.001821584110096329	17.52470163448545
189742062025316.5	0.001874872597981406	18.79047823951960
190344417777777.8	0.003612333347709760	20.13412394962799
190950610191082.8	0.004070825951256188	15.98660826327919
191560676038338.7	0.002656900122497361	17.11380808370494
192174652564102.6	0.005345920621243911	18.01190284201561
192792577491961.4	0.01329652168552505	13.75108022775947
193414489032258.1	0.004746759130308284	9.160634918433805
194040425889967.6	0.007627096645688706	9.833315947941443
194670427272727.2	0.01736790553522048	11.07295880649038
195304532899022.8	0.01024949438981984	7.193834978656367
195942783006535.9	0.01014857577677019	7.977095720817877
196585218360655.8	0.01595625169493197	8.813485941289636
197231880263157.9	0.01918202255242696	4.716645306371767
197882810561056.1	0.01518002064419720	5.817682439496886
198538051655629.2	0.02004565345475375	6.807868623573190
199197646511627.9	0.02131543450954970	2.216754019465739
199861638666666.7	0.02211240479862802	3.439168197938260
("opt_1","TE",1,"opt_2",1,"transmission",4.84579e-13)
(21,3)
187370286250000.0	0.7035879304973733	20.72218902846720
187957653918495.3	0.7038036263258884	20.70927674156941
188548715723270.4	0.7039977911490192	20.69731287836692
189143506624605.7	0.7039441559804138	20.68547730472562
189742062025316.5	0.7043651114627041	20.67443787570247
190344417777777.8	0.7037177498271887	20.66537001658111
190950610191082.8	0.7028675002056728	20.65245330191313
191560676038338.7	0.7047753254553567	20.64398694032520
192174652564102.6	0.7041488504139577	20.63838348684958
192792577491961.4	0.6974790706702491	20.62780643498870
193414489032258.1	0.7051272109213200	20.61766794787855
194040425889967.6	0.7042842377554311	20.61584995900643
194670427272727.2	0.6986541876882125	20.61688490032964
195304532899022.8	0.7033226405339370	20.59480531663330
195942783006535.9	0.7038083377639590	20.58131328871895
196585218360655.8	0.7014006170073099	20.54784130435354
197231880263157.9	0.6953571243519385	20.48404807397748
197882810561056.1	0.7013065422610075	20.44710516232371
198538051655629.2	0.6988438264789780	20.41641516400608
199197646511627.9	0.6897471645552242	20.36074453125216
199861638666666.7	0.6958871026543280	20.31650065487097
("opt_1","TE",1,"opt_3",1,"transmission",4.84478e-13)
(21,3)
187370286250000.0	0.7038261741892690	20.72022146118871
187957653918495.3	0.7039699415767964	20.70767463441047
188548715723270.4	0.7043740326309343	20.69564285698197
189143506624605.7	0.7044736111525143	20.68434214152568
189742062025316.5	0.7046991105945872	20.67349518689440
190344417777777.8	0.7042051825278151	20.66406508826876
190950610191082.8	0.7036806488724083	20.65198717149585
191560676038338.7	0.7053076444720469	20.64362044120231
192174652564102.6	0.7046575468356566	20.63787543176674
192792577491961.4	0.6983512133492168	20.62747366073240
193414489032258.1	0.7057693144075156	20.61774145903307
194040425889967.6	0.7049251704812655	20.61602798302549
194670427272727.2	0.6991660035598617	20.61733829253541
195304532899022.8	0.7039292692987489	20.59527139643615
195942783006535.9	0.7044306693859136	20.58212890725162
196585218360655.8	0.7018851618379275	20.54924351650487
197231880263157.9	0.6955878827537930	20.48498386815324
197882810561056.1	0.7017801486208595	20.44859262619749
198538051655629.2	0.6991805881921902	20.41876385936339
